-54.776440836940836, -47.70851298701299, 43.22535732031329
-54.37031837342025, -49.69276087138808, 42.368960315321836
-53.618758684491944, -51.57321006596803, 42.811234459484254
-52.5544687830017, -53.296836140444256, 44.07230942617987
-51.235768861321574, -54.83556188465032, 45.92240138268943
-49.73370603463464, -56.196449111492726, 49.462770530266994
-48.09698635249029, -57.3927663026163, 52.13905940101795
-46.36276372851516, -58.4433794474889, 54.94440550690315
-44.55790609020777, -59.36787821007535, 56.36941149221941
-42.701353262877085, -60.18416024074936, 59.22241379667575
-40.80463911833483, -60.90264629588455, 62.0351705704414
-38.87778896605296, -61.53579618849136, 62.83
-36.92930433308391, -62.099153741296064, 62.83
-34.96132449950777, -62.59025859468862, 62.83
-32.98054300202274, -63.02688666775799, 62.83
-30.987537435899494, -63.403949126770314, 62.83
-28.986481713422776, -63.73567932730735, 62.83
-26.97786850478096, -64.01807891659139, 62.40213252851297
-24.963833855411455, -64.2588578698673, 61.748612093474335
-22.945660205052686, -64.46220296085261, 61.088095529629776
-20.923708205147857, -64.62376593890589, 60.42035711752101
-18.899334100182838, -64.75134141300606, 59.74515841429338
-16.873180823914463, -64.8467245839378, 59.062238930259035
-14.845723504257029, -64.90860469046295, 58.37132866876357
-12.81753458723453, -64.9380877763397, 57.67214130426219
-10.789135834935767, -64.93877178415032, 56.9643741992631
-8.760915905804922, -64.9113807576256, 56.24769980001013
-6.733282913540821, -64.85521672931947, 55.52177325134962
-4.7066864064712925, -64.76943432756707, 54.78622871408196
-2.6813850907850973, -64.65728554485835, 54.040676317876006
-0.6576951005217473, -64.51907271239273, 53.28469316129028
1.3640710904371511, -64.35501548887402, 52.51782615839954
3.383396431104055, -64.16321602731219, 51.73959334107585
5.399939392630567, -63.944118076987436, 50.94947591906884
7.413518717934342, -63.699329957369514, 50.14691351510033
9.423791318656095, -63.42872377485135, 49.331296017128565
11.430396336393361, -63.132093602105606, 48.5019618911341
13.432516225138048, -62.80656423012022, 47.65819809059196
15.429841736295153, -62.45283894846132, 46.799226558869975
17.422126664803503, -62.07178316054219, 45.92419453922196
19.408872046905632, -61.662816128540385, 45.032161816492966
21.38930935170254, -61.224295893121884, 44.122095914248895
23.362041362357264, -60.752332053181014, 43.19286053308628
25.327177244590416, -60.24972928756285, 42.24319561250989
27.28393517884173, -59.715432826615825, 41.27168391802372
29.23057771509938, -59.14539754027839, 40.27674736408316
31.165627415576832, -58.53718524317384, 39.25660503702326
33.08886579174268, -57.89262451733534, 38.2092403290657
34.99784270193278, -57.20700803157454, 37.13235063819697
36.88965941349472, -56.47537783604377, 36.023283802703894
38.76424598251707, -55.700680272650686, 34.878972258224294
40.61536390671212, -54.871541809942045, 33.695840219047135
42.44247612514629, -53.99077281414075, 32.469627946878894
44.238456821530164, -53.04828174097641, 31.195293941276923
46.000425743437944, -52.04359628022907, 29.86662165625831
47.7168663199132, -50.96313245751922, 28.476083558781234
49.38353868853784, -49.80752908951532, 27.014127328285667
50.98522230832377, -48.563336862188414, 25.46835200942461
52.50448210599169, -47.22004065998996, 23.822653458607483
53.92390824605252, -45.77209189011011, 22.054777163623598
55.21642500292291, -44.210189153559895, 20.132542750245236
56.348452444215965, -42.52873756016801, 18.00663534859685
57.28108045380095, -40.72945358202805, 15.594031815941753
57.97404548387011, -38.82529812896673, 12.73266174551224
58.392983470748504, -36.84275893662893, 9.003771177816308
58.518284992784984, -34.8199386724389, 0.0000030165189915123497
58.51828499278499, -34.819938672438674, 0
58.26024195697196, -14.82160339692966, 0
endData
20
62.83
50
-54.776440836940836, -47.70851298701299, -51.65823737373737, -76.6038650793651, 58.934045454545455, -67.04137445887447, 58.51828499278499, -34.819938672438674
