64.96257215007215, 43.34302813852814, 57.315306191050134
62.96734805738248, 43.48249426088977, 56.61307820694808
60.971023999202885, 43.60516572764867, 55.9020307663854
58.97368295939497, 43.70995889913674, 55.18182232857837
56.9754335401791, 43.795716997847286, 54.452088698715016
54.976383212490354, 43.860086440257405, 53.71244276096465
52.976746076104405, 43.90212410663528, 52.9624711374589
50.976760645115185, 43.920496564573355, 52.201729438028316
48.976710716055116, 43.91364342151652, 51.42973934909757
46.97693776795474, 43.87990191452039, 50.64598489729257
44.977849440155396, 43.81750176585124, 49.84990779375852
42.980143384547056, 43.720604504564136, 49.040912730469145
40.98448686744948, 43.588162177729984, 48.218349851663085
38.99153085535928, 43.41990898576587, 47.381509414653905
37.0030196327043, 43.205579521679354, 46.52962813521139
35.019685454857786, 42.94770892216468, 45.66185691950967
33.04429006365328, 42.63498263723933, 44.77728587720751
31.07828867957886, 42.26791308155056, 43.87489390900302
29.125638780087012, 41.83532420169153, 42.95353964270041
27.19059903132272, 41.330004979943865, 42.01201381072071
25.278136725204, 40.74526842043012, 41.04893440118109
23.39541774927826, 40.07105002867147, 40.062738349373504
21.551474298956332, 39.297142473237116, 39.0516632306337
19.75954386923342, 38.40962804245257, 38.01375325908664
18.034394137620183, 37.398658170048904, 36.94676470369858
16.39378528885422, 36.255921736948864, 35.848137840804334
14.858789477824386, 34.974777373875675, 34.71474557357876
13.455764007098184, 33.55040756345155, 33.54311354778244
12.20283348395611, 31.992529405031323, 32.42455245787543
11.116007214105233, 30.314500265376363, 31.68252174188636
10.204426765142758, 28.535121022677885, 31.24626506704934
9.46277555024197, 26.678420716855218, 31.040236408256355
8.87913706737701, 24.766008167008696, 30.983113076344917
8.43597189006462, 22.816061284639233, 29.664227864429343
8.113402579493755, 20.842420278824125, 28.28379955541677
7.889837458975925, 18.855030475289837, 26.832374501790856
7.742043492757827, 16.860509491579503, 25.297761784323882
7.648883103925104, 14.862636027115611, 23.66379046001436
7.589462879332235, 12.863439102992993, 21.90825844182934
7.542394679471272, 10.863900773902314, 19.999202448839025
7.484355311624527, 8.864663665027127, 17.887563355455868
7.390320782897297, 6.866837664619549, 15.490752422163512
7.228037192049585, 4.873499758443077, 12.647770195931031
6.9627148437621065, 2.8914588628000475, 8.943001235898738
6.548227272727283, 0.9354610389610803, 0.0000013078361537229079
6.548227272727273, 0.9354610389610389, 0
1.470264704485242, -18.40915826862765, 0
endData
20
62.83
50
64.96257215007215, 43.34302813852814, -5.093065656565656, 48.54003391053391, 10.913712121212118, 17.565879509379506, 6.548227272727273, 0.9354610389610389
